trial_number,value,state,best_iter,duration_minutes,num_leaves,learning_rate,min_data_in_leaf,feature_fraction,bagging_fraction,num_boost_round,early_stopping_rounds
0,1149492000.0,COMPLETE,,,625,0.054665747465994584,8,0.3505554942532642,1.0,10000,50
1,1149492000.0,COMPLETE,,,974,0.07570889981004508,4036,0.3735296829030587,1.0,10000,50
